"gene_id"	"brief.description"
"5697"	"FBgn0032956"	""
"5698"	"FBgn0032957"	""
"5699"	"FBgn0032961"	""
"5700"	"FBgn0032964"	""
"5701"	"FBgn0032965"	""
"5702"	"FBgn0032966"	""
"5703"	"FBgn0032967"	""
"5704"	"FBgn0032968"	""
"5705"	"FBgn0032969"	""
"5706"	"FBgn0032971"	""
"5707"	"FBgn0032972"	""
"5708"	"FBgn0032973"	""
"5709"	"FBgn0032974"	""
"5710"	"FBgn0032979"	""
"5711"	"FBgn0032981"	""
"5712"	"FBgn0032986"	""
"5713"	"FBgn0032987"	""
"5714"	"FBgn0032988"	""
"5715"	"FBgn0032997"	""
"5716"	"FBgn0033000"	""
"5717"	"FBgn0033005"	""
"5718"	"FBgn0033010"	""
"5719"	"FBgn0033015"	""
"5720"	"FBgn0033017"	""
"5721"	"FBgn0033019"	""
"5722"	"FBgn0033020"	""
"5723"	"FBgn0033021"	""
"5724"	"FBgn0033027"	""
"5725"	"FBgn0033028"	""
"5726"	"FBgn0033029"	""
"5727"	"FBgn0033031"	""
"5728"	"FBgn0033032"	""
"5729"	"FBgn0033033"	""
"5730"	"FBgn0033038"	""
"5731"	"FBgn0033041"	""
"5732"	"FBgn0033042"	""
"5733"	"FBgn0033043"	""
"5734"	"FBgn0033047"	""
"5735"	"FBgn0033048"	""
"5736"	"FBgn0033050"	""
"5737"	"FBgn0033051"	""
"5738"	"FBgn0033052"	""
"5739"	"FBgn0033054"	""
"5740"	"FBgn0033055"	""
"5741"	"FBgn0033056"	""
"5742"	"FBgn0033058"	""
"5743"	"FBgn0033059"	""
"5744"	"FBgn0033060"	""
"5745"	"FBgn0033061"	""
"5746"	"FBgn0033062"	""
"5747"	"FBgn0033063"	""
"5748"	"FBgn0033065"	""
"5749"	"FBgn0033067"	""
"5750"	"FBgn0033069"	""
"5751"	"FBgn0033072"	""
"5752"	"FBgn0033074"	""
"5753"	"FBgn0033075"	""
"5754"	"FBgn0033076"	""
"5755"	"FBgn0033079"	""
"5756"	"FBgn0033081"	""
"5757"	"FBgn0033085"	""
"5758"	"FBgn0033086"	""
"5759"	"FBgn0033087"	""
"5760"	"FBgn0033088"	""
"5761"	"FBgn0033089"	""
"5762"	"FBgn0033090"	""
"5763"	"FBgn0033092"	""
"5764"	"FBgn0033093"	""
"5765"	"FBgn0033095"	""
"5766"	"FBgn0033096"	""
"5767"	"FBgn0033097"	""
"5768"	"FBgn0033100"	""
"5769"	"FBgn0033101"	""
"5770"	"FBgn0033104"	""
"5771"	"FBgn0033108"	""
"5772"	"FBgn0033110"	""
"5773"	"FBgn0033112"	""
"5774"	"FBgn0033113"	""
"5775"	"FBgn0033115"	""
"5776"	"FBgn0033117"	""
"5777"	"FBgn0033121"	""
"5778"	"FBgn0033122"	""
"5779"	"FBgn0033124"	""
"5780"	"FBgn0033127"	""
"5781"	"FBgn0033128"	""
"5782"	"FBgn0033129"	""
"5783"	"FBgn0033130"	""
"5784"	"FBgn0033131"	""
"5785"	"FBgn0033132"	""
"5786"	"FBgn0033133"	""
"5787"	"FBgn0033134"	""
"5788"	"FBgn0033135"	""
"5789"	"FBgn0033136"	""
"5790"	"FBgn0033137"	""
"5791"	"FBgn0033138"	""
"5792"	"FBgn0033139"	""
"5793"	"FBgn0033140"	""
"5794"	"FBgn0033141"	""
"5795"	"FBgn0033145"	""
"5796"	"FBgn0033149"	""
"5797"	"FBgn0033153"	""
"5798"	"FBgn0033154"	""
"5799"	"FBgn0033155"	""
"5800"	"FBgn0033158"	""
"5801"	"FBgn0033159"	""
"5802"	"FBgn0033160"	""
"5803"	"FBgn0033162"	""
"5804"	"FBgn0033164"	""
"5805"	"FBgn0033165"	""
"5806"	"FBgn0033166"	""
"5807"	"FBgn0033167"	""
"5808"	"FBgn0033168"	""
"5809"	"FBgn0033169"	""
"5810"	"FBgn0033170"	""
"5811"	"FBgn0033174"	""
"5812"	"FBgn0033177"	""
"5813"	"FBgn0033178"	""
"5814"	"FBgn0033179"	""
"5815"	"FBgn0033183"	""
"5816"	"FBgn0033184"	""
"5817"	"FBgn0033185"	""
"5818"	"FBgn0033186"	""
"5819"	"FBgn0033187"	""
"5820"	"FBgn0033188"	""
"5821"	"FBgn0033190"	""
"5822"	"FBgn0033191"	""
"5823"	"FBgn0033192"	""
"5824"	"FBgn0033194"	""
"5825"	"FBgn0033195"	""
"5826"	"FBgn0033196"	""
"5827"	"FBgn0033199"	""
"5828"	"FBgn0033202"	""
"5829"	"FBgn0033203"	""
"5830"	"FBgn0033204"	""
"5831"	"FBgn0033205"	""
"5832"	"FBgn0033206"	""
"5833"	"FBgn0033207"	""
"5834"	"FBgn0033208"	""
"5835"	"FBgn0033209"	""
"5836"	"FBgn0033210"	""
"5837"	"FBgn0033212"	""
"5838"	"FBgn0033214"	""
"5839"	"FBgn0033215"	""
"5840"	"FBgn0033216"	""
"5841"	"FBgn0033221"	""
"5842"	"FBgn0033222"	""
"5843"	"FBgn0033224"	""
"5844"	"FBgn0033225"	""
"5845"	"FBgn0033226"	""
"5846"	"FBgn0033229"	""
"5847"	"FBgn0033232"	""
"5848"	"FBgn0033233"	""
"5849"	"FBgn0033234"	""
"5850"	"FBgn0033235"	""
"5851"	"FBgn0033236"	""
"5852"	"FBgn0033238"	""
"5853"	"FBgn0033240"	""
"5854"	"FBgn0033241"	""
"5855"	"FBgn0033243"	""
"5856"	"FBgn0033244"	""
"5857"	"FBgn0033246"	""
"5858"	"FBgn0033247"	""
"5859"	"FBgn0033248"	""
"5860"	"FBgn0033249"	""
"5861"	"FBgn0033250"	""
"5862"	"FBgn0033252"	""
"5863"	"FBgn0033257"	""
"5864"	"FBgn0033258"	""
"5865"	"FBgn0033259"	""
"5866"	"FBgn0033260"	""
"5867"	"FBgn0033261"	""
"5868"	"FBgn0033264"	""
"5869"	"FBgn0033265"	""
"5870"	"FBgn0033266"	""
"5871"	"FBgn0033268"	""
"5872"	"FBgn0033271"	""
"5873"	"FBgn0033272"	""
"5874"	"FBgn0033273"	""
"5875"	"FBgn0033274"	""
"5876"	"FBgn0033275"	""
"5877"	"FBgn0033277"	""
"5878"	"FBgn0033278"	""
"5879"	"FBgn0033279"	""
"5880"	"FBgn0033280"	""
"5881"	"FBgn0033283"	""
"5882"	"FBgn0033285"	""
"5883"	"FBgn0033286"	""
"5884"	"FBgn0033287"	""
"5885"	"FBgn0033289"	""
"5886"	"FBgn0033292"	""
"5887"	"FBgn0033294"	""
"5888"	"FBgn0033296"	""
"5889"	"FBgn0033297"	""
"5890"	"FBgn0033301"	""
"5891"	"FBgn0033302"	""
"5892"	"FBgn0033303"	""
"5893"	"FBgn0033304"	""
"5894"	"FBgn0033307"	""
"5895"	"FBgn0033308"	""
"5896"	"FBgn0033309"	""
"5897"	"FBgn0033312"	""
"5898"	"FBgn0033313"	""
"5899"	"FBgn0033315"	""
"5900"	"FBgn0033316"	""
"5901"	"FBgn0033317"	""
"5902"	"FBgn0033320"	""
"5903"	"FBgn0033321"	""
"5904"	"FBgn0033322"	""
"5905"	"FBgn0033323"	""
"5906"	"FBgn0033324"	""
"5907"	"FBgn0033326"	""
"5908"	"FBgn0033327"	""
"5909"	"FBgn0033330"	""
"5910"	"FBgn0033337"	""
"5911"	"FBgn0033339"	""
"5912"	"FBgn0033340"	""
"5913"	"FBgn0033341"	""
"5914"	"FBgn0033342"	""
"5915"	"FBgn0033344"	""
"5916"	"FBgn0033347"	""
"5917"	"FBgn0033348"	""
"5918"	"FBgn0033349"	""
"5919"	"FBgn0033350"	""
"5920"	"FBgn0033351"	""
"5921"	"FBgn0033352"	""
"5922"	"FBgn0033353"	""
"5923"	"FBgn0033354"	""
"5924"	"FBgn0033355"	""
"5925"	"FBgn0033356"	""
"5926"	"FBgn0033357"	""
"5927"	"FBgn0033358"	""
"5928"	"FBgn0033359"	""
"5929"	"FBgn0033362"	""
"5930"	"FBgn0033363"	""
"5931"	"FBgn0033364"	""
"5932"	"FBgn0033365"	""
"5933"	"FBgn0033366"	""
"5934"	"FBgn0033367"	""
"5935"	"FBgn0033368"	""
"5936"	"FBgn0033369"	""
"5937"	"FBgn0033371"	""
"5938"	"FBgn0033372"	""
"5939"	"FBgn0033373"	""
"5940"	"FBgn0033374"	""
"5941"	"FBgn0033375"	""
"5942"	"FBgn0033376"	""
"5943"	"FBgn0033377"	""
"5944"	"FBgn0033378"	""
"5945"	"FBgn0033379"	""
"5946"	"FBgn0033380"	""
"5947"	"FBgn0033381"	""
"5948"	"FBgn0033382"	""
"5949"	"FBgn0033387"	""
"5950"	"FBgn0033388"	""
"5951"	"FBgn0033389"	""
"5952"	"FBgn0033391"	""
"5953"	"FBgn0033392"	""
"5954"	"FBgn0033395"	""
"5955"	"FBgn0033397"	""
"5956"	"FBgn0033400"	""
"5957"	"FBgn0033401"	""
"5958"	"FBgn0033402"	""
"5959"	"FBgn0033403"	""
"5960"	"FBgn0033404"	""
"5961"	"FBgn0033405"	""
"5962"	"FBgn0033408"	""
"5963"	"FBgn0033412"	""
"5964"	"FBgn0033413"	""
"5965"	"FBgn0033421"	""
"5966"	"FBgn0033422"	""
"5967"	"FBgn0033423"	""
"5968"	"FBgn0033426"	""
"5969"	"FBgn0033427"	""
"5970"	"FBgn0033428"	""
"5971"	"FBgn0033429"	""
"5972"	"FBgn0033431"	""
"5973"	"FBgn0033434"	""
"5974"	"FBgn0033437"	""
"5975"	"FBgn0033438"	""
"5976"	"FBgn0033439"	""
"5977"	"FBgn0033440"	""
"5978"	"FBgn0033442"	""
"5979"	"FBgn0033443"	""
"5980"	"FBgn0033446"	""
"5981"	"FBgn0033447"	""
"5982"	"FBgn0033448"	""
"5983"	"FBgn0033449"	""
"5984"	"FBgn0033450"	""
"5985"	"FBgn0033451"	""
"5986"	"FBgn0033453"	""
"5987"	"FBgn0033454"	""
"5988"	"FBgn0033457"	""
"5989"	"FBgn0033458"	""
"5990"	"FBgn0033459"	""
"5991"	"FBgn0033460"	""
"5992"	"FBgn0033461"	""
"5993"	"FBgn0033463"	""
"5994"	"FBgn0033464"	""
"5995"	"FBgn0033465"	""
"5996"	"FBgn0033466"	""
"5997"	"FBgn0033467"	""
"5998"	"FBgn0033468"	""
"5999"	"FBgn0033469"	""
"6000"	"FBgn0033471"	""
"6001"	"FBgn0033473"	""
"6002"	"FBgn0033474"	""
"6003"	"FBgn0033475"	""
"6004"	"FBgn0033476"	""
"6005"	"FBgn0033479"	""
"6006"	"FBgn0033480"	""
"6007"	"FBgn0033481"	""
"6008"	"FBgn0033482"	""
"6009"	"FBgn0033483"	""
"6010"	"FBgn0033484"	""
"6011"	"FBgn0033485"	""
"6012"	"FBgn0033486"	""
"6013"	"FBgn0033490"	""
"6014"	"FBgn0033491"	""
"6015"	"FBgn0033494"	""
"6016"	"FBgn0033497"	""
"6017"	"FBgn0033498"	""
"6018"	"FBgn0033499"	""
"6019"	"FBgn0033500"	""
"6020"	"FBgn0033501"	""
"6021"	"FBgn0033502"	""
"6022"	"FBgn0033504"	""
"6023"	"FBgn0033507"	""
"6024"	"FBgn0033508"	""
"6025"	"FBgn0033512"	""
"6026"	"FBgn0033515"	""
"6027"	"FBgn0033516"	""
"6028"	"FBgn0033518"	""
"6029"	"FBgn0033519"	""
"6030"	"FBgn0033520"	""
"6031"	"FBgn0033521"	""
"6032"	"FBgn0033523"	""
"6033"	"FBgn0033524"	""
"6034"	"FBgn0033526"	""
"6035"	"FBgn0033527"	""
"6036"	"FBgn0033528"	""
"6037"	"FBgn0033529"	""
"6038"	"FBgn0033538"	""
"6039"	"FBgn0033539"	""
"6040"	"FBgn0033540"	""
"6041"	"FBgn0033541"	""
"6042"	"FBgn0033542"	""
"6043"	"FBgn0033543"	""
"6044"	"FBgn0033544"	""
"6045"	"FBgn0033547"	""
"6046"	"FBgn0033548"	""
"6047"	"FBgn0033549"	""
"6048"	"FBgn0033550"	""
"6049"	"FBgn0033551"	""
"6050"	"FBgn0033554"	""
"6051"	"FBgn0033555"	""
"6052"	"FBgn0033556"	""
"6053"	"FBgn0033557"	""
"6054"	"FBgn0033558"	""
"6055"	"FBgn0033564"	""
"6056"	"FBgn0033566"	""
"6057"	"FBgn0033569"	""
"6058"	"FBgn0033570"	""
"6059"	"FBgn0033571"	""
"6060"	"FBgn0033572"	""
"6061"	"FBgn0033573"	""
"6062"	"FBgn0033574"	""
"6063"	"FBgn0033578"	""
"6064"	"FBgn0033579"	""
"6065"	"FBgn0033580"	""
"6066"	"FBgn0033581"	""
"6067"	"FBgn0033582"	""
"6068"	"FBgn0033584"	""
"6069"	"FBgn0033587"	""
"6070"	"FBgn0033588"	""
"6071"	"FBgn0033589"	""
"6072"	"FBgn0033590"	""
"6073"	"FBgn0033591"	""
"6074"	"FBgn0033592"	""
"6075"	"FBgn0033593"	""
"6076"	"FBgn0033594"	""
"6077"	"FBgn0033597"	""
"6078"	"FBgn0033598"	""
"6079"	"FBgn0033599"	""
"6080"	"FBgn0033600"	""
"6081"	"FBgn0033601"	""
"6082"	"FBgn0033602"	""
"6083"	"FBgn0033603"	""
"6084"	"FBgn0033605"	""
"6085"	"FBgn0033607"	""
"6086"	"FBgn0033608"	""
"6087"	"FBgn0033609"	""
"6088"	"FBgn0033610"	""
"6089"	"FBgn0033614"	""
"6090"	"FBgn0033615"	""
"6091"	"FBgn0033616"	""
"6092"	"FBgn0033623"	""
"6093"	"FBgn0033624"	""
"6094"	"FBgn0033627"	""
"6095"	"FBgn0033628"	""
"6096"	"FBgn0033629"	""
"6097"	"FBgn0033631"	""
"6098"	"FBgn0033633"	""
"6099"	"FBgn0033635"	""
"6100"	"FBgn0033636"	""
"6101"	"FBgn0033638"	""
"6102"	"FBgn0033639"	""
"6103"	"FBgn0033640"	""
"6104"	"FBgn0033644"	""
"6105"	"FBgn0033645"	""
"6106"	"FBgn0033648"	""
"6107"	"FBgn0033649"	""
"6108"	"FBgn0033650"	""
"6109"	"FBgn0033651"	""
"6110"	"FBgn0033652"	""
"6111"	"FBgn0033653"	""
"6112"	"FBgn0033654"	""
"6113"	"FBgn0033656"	""
"6114"	"FBgn0033657"	""
"6115"	"FBgn0033658"	""
"6116"	"FBgn0033659"	""
"6117"	"FBgn0033661"	""
"6118"	"FBgn0033663"	""
"6119"	"FBgn0033665"	""
"6120"	"FBgn0033667"	""
"6121"	"FBgn0033668"	""
"6122"	"FBgn0033669"	""
"6123"	"FBgn0033672"	""
"6124"	"FBgn0033673"	""
"6125"	"FBgn0033677"	""
"6126"	"FBgn0033679"	""
"6127"	"FBgn0033680"	""
"6128"	"FBgn0033683"	""
"6129"	"FBgn0033685"	""
"6130"	"FBgn0033686"	""
"6131"	"FBgn0033687"	""
"6132"	"FBgn0033688"	""
"6133"	"FBgn0033690"	""
"6134"	"FBgn0033691"	""
"6135"	"FBgn0033692"	""
"6136"	"FBgn0033693"	""
"6137"	"FBgn0033696"	""
"6138"	"FBgn0033697"	""
"6139"	"FBgn0033698"	""
"6140"	"FBgn0033699"	""
"6141"	"FBgn0033701"	""
"6142"	"FBgn0033702"	""
"6143"	"FBgn0033703"	""
"6144"	"FBgn0033705"	""
"6145"	"FBgn0033706"	""
"6146"	"FBgn0033708"	""
"6147"	"FBgn0033710"	""
"6148"	"FBgn0033712"	""
"6149"	"FBgn0033713"	""
"6150"	"FBgn0033715"	""
"6151"	"FBgn0033716"	""
"6152"	"FBgn0033717"	""
"6153"	"FBgn0033720"	""
"6154"	"FBgn0033721"	""
"6155"	"FBgn0033723"	""
"6156"	"FBgn0033724"	""
"6157"	"FBgn0033725"	""
"6158"	"FBgn0033726"	""
"6159"	"FBgn0033727"	""
"6160"	"FBgn0033728"	""
"6161"	"FBgn0033729"	""
"6162"	"FBgn0033730"	""
"6163"	"FBgn0033731"	""
"6164"	"FBgn0033732"	""
"6165"	"FBgn0033733"	""
"6166"	"FBgn0033734"	""
"6167"	"FBgn0033735"	""
"6168"	"FBgn0033736"	""
"6169"	"FBgn0033737"	""
"6170"	"FBgn0033738"	""
"6171"	"FBgn0033739"	""
"6172"	"FBgn0033740"	""
"6173"	"FBgn0033741"	""
"6174"	"FBgn0033742"	""
"6175"	"FBgn0033744"	""
"6176"	"FBgn0033748"	""
"6177"	"FBgn0033749"	""
"6178"	"FBgn0033750"	""
"6179"	"FBgn0033751"	""
"6180"	"FBgn0033752"	""
"6181"	"FBgn0033753"	""
"6182"	"FBgn0033754"	""
"6183"	"FBgn0033755"	""
"6184"	"FBgn0033756"	""
"6185"	"FBgn0033757"	""
"6186"	"FBgn0033760"	""
"6187"	"FBgn0033761"	""
"6188"	"FBgn0033762"	""
"6189"	"FBgn0033763"	""
"6190"	"FBgn0033766"	""
"6191"	"FBgn0033767"	""
"6192"	"FBgn0033769"	""
"6193"	"FBgn0033770"	""
"6194"	"FBgn0033773"	""
"6195"	"FBgn0033774"	""
"6196"	"FBgn0033775"	""
"6197"	"FBgn0033777"	""
"6198"	"FBgn0033778"	""
"6199"	"FBgn0033781"	""
"6200"	"FBgn0033782"	""
"6201"	"FBgn0033783"	""
"6202"	"FBgn0033784"	""
"6203"	"FBgn0033785"	""
"6204"	"FBgn0033787"	""
"6205"	"FBgn0033788"	""
"6206"	"FBgn0033789"	""
"6207"	"FBgn0033791"	""
"6208"	"FBgn0033792"	""
"6209"	"FBgn0033793"	""
"6210"	"FBgn0033794"	""
"6211"	"FBgn0033798"	""
"6212"	"FBgn0033799"	""
"6213"	"FBgn0033802"	""
"6214"	"FBgn0033806"	""
"6215"	"FBgn0033807"	""
"6216"	"FBgn0033808"	""
"6217"	"FBgn0033809"	""
"6218"	"FBgn0033810"	""
"6219"	"FBgn0033812"	""
"6220"	"FBgn0033813"	""
"6221"	"FBgn0033814"	""
"6222"	"FBgn0033815"	""
"6223"	"FBgn0033816"	""
"6224"	"FBgn0033817"	""
"6225"	"FBgn0033818"	""
"6226"	"FBgn0033819"	""
"6227"	"FBgn0033820"	""
"6228"	"FBgn0033821"	""
"6229"	"FBgn0033826"	""
"6230"	"FBgn0033827"	""
"6231"	"FBgn0033828"	""
"6232"	"FBgn0033830"	""
"6233"	"FBgn0033834"	""
"6234"	"FBgn0033836"	""
"6235"	"FBgn0033842"	""
"6236"	"FBgn0033844"	""
"6237"	"FBgn0033845"	""
"6238"	"FBgn0033846"	""
"6239"	"FBgn0033848"	""
"6240"	"FBgn0033850"	""
"6241"	"FBgn0033851"	""
"6242"	"FBgn0033853"	""
"6243"	"FBgn0033855"	""
"6244"	"FBgn0033856"	""
"6245"	"FBgn0033859"	""
"6246"	"FBgn0033860"	""
"6247"	"FBgn0033861"	""
"6248"	"FBgn0033862"	""
"6249"	"FBgn0033863"	""
"6250"	"FBgn0033864"	""
"6251"	"FBgn0033865"	""
"6252"	"FBgn0033866"	""
"6253"	"FBgn0033867"	""
"6254"	"FBgn0033868"	""
"6255"	"FBgn0033869"	""
"6256"	"FBgn0033871"	""
"6257"	"FBgn0033872"	""
"6258"	"FBgn0033873"	""
"6259"	"FBgn0033874"	""
"6260"	"FBgn0033875"	""
"6261"	"FBgn0033876"	""
"6262"	"FBgn0033879"	""
"6263"	"FBgn0033880"	""
"6264"	"FBgn0033883"	""
"6265"	"FBgn0033884"	""
"6266"	"FBgn0033885"	""
"6267"	"FBgn0033886"	""
"6268"	"FBgn0033887"	""
"6269"	"FBgn0033888"	""
"6270"	"FBgn0033889"	""
"6271"	"FBgn0033890"	""
"6272"	"FBgn0033891"	""
"6273"	"FBgn0033893"	""
"6274"	"FBgn0033897"	""
"6275"	"FBgn0033899"	""
"6276"	"FBgn0033900"	""
"6277"	"FBgn0033901"	""
"6278"	"FBgn0033902"	""
"6279"	"FBgn0033903"	""
"6280"	"FBgn0033904"	""
"6281"	"FBgn0033905"	""
"6282"	"FBgn0033906"	""
"6283"	"FBgn0033907"	""
"6284"	"FBgn0033911"	""
"6285"	"FBgn0033912"	""
"6286"	"FBgn0033913"	""
"6287"	"FBgn0033915"	""
"6288"	"FBgn0033916"	""
"6289"	"FBgn0033917"	""
"6290"	"FBgn0033918"	""
"6291"	"FBgn0033919"	""
"6292"	"FBgn0033921"	""
"6293"	"FBgn0033924"	""
"6294"	"FBgn0033925"	""
"6295"	"FBgn0033926"	""
"6296"	"FBgn0033927"	""
"6297"	"FBgn0033928"	""
"6298"	"FBgn0033929"	""
"6299"	"FBgn0033931"	""
"6300"	"FBgn0033932"	""
"6301"	"FBgn0033933"	""
"6302"	"FBgn0033934"	""
"6303"	"FBgn0033935"	""
"6304"	"FBgn0033936"	""
"6305"	"FBgn0033942"	""
"6306"	"FBgn0033943"	""
"6307"	"FBgn0033945"	""
"6308"	"FBgn0033948"	""
"6309"	"FBgn0033949"	""
"6310"	"FBgn0033950"	""
"6311"	"FBgn0033951"	""
"6312"	"FBgn0033952"	""
"6313"	"FBgn0033953"	""
"6314"	"FBgn0033954"	""
"6315"	"FBgn0033955"	""
"6316"	"FBgn0033958"	""
"6317"	"FBgn0033960"	""
"6318"	"FBgn0033961"	""
"6319"	"FBgn0033963"	""
"6320"	"FBgn0033968"	""
"6321"	"FBgn0033969"	""
"6322"	"FBgn0033970"	""
"6323"	"FBgn0033971"	""
"6324"	"FBgn0033972"	""
"6325"	"FBgn0033973"	""
"6326"	"FBgn0033978"	""
"6327"	"FBgn0033979"	""
"6328"	"FBgn0033980"	""
"6329"	"FBgn0033981"	""
"6330"	"FBgn0033982"	""
"6331"	"FBgn0033983"	""
"6332"	"FBgn0033984"	""
"6333"	"FBgn0033985"	""
"6334"	"FBgn0033987"	""
"6335"	"FBgn0033988"	""
"6336"	"FBgn0033989"	""
"6337"	"FBgn0033990"	""
"6338"	"FBgn0033993"	""
"6339"	"FBgn0033994"	""
"6340"	"FBgn0033995"	""
"6341"	"FBgn0033996"	""
"6342"	"FBgn0033997"	""
"6343"	"FBgn0033998"	""
"6344"	"FBgn0033999"	""
"6345"	"FBgn0034000"	""
"6346"	"FBgn0034001"	""
"6347"	"FBgn0034002"	""
"6348"	"FBgn0034005"	""
"6349"	"FBgn0034007"	""
"6350"	"FBgn0034008"	""
"6351"	"FBgn0034009"	""
"6352"	"FBgn0034010"	""
"6353"	"FBgn0034011"	""
"6354"	"FBgn0034012"	""
"6355"	"FBgn0034013"	""
"6356"	"FBgn0034021"	""
"6357"	"FBgn0034022"	""
"6358"	"FBgn0034023"	""
"6359"	"FBgn0034025"	""
"6360"	"FBgn0034027"	""
"6361"	"FBgn0034029"	""
"6362"	"FBgn0034030"	""
"6363"	"FBgn0034031"	""
"6364"	"FBgn0034032"	""
"6365"	"FBgn0034033"	""
"6366"	"FBgn0034035"	""
"6367"	"FBgn0034045"	""
"6368"	"FBgn0034046"	""
"6369"	"FBgn0034047"	""
"6370"	"FBgn0034049"	""
"6371"	"FBgn0034050"	""
"6372"	"FBgn0034051"	""
"6373"	"FBgn0034052"	""
"6374"	"FBgn0034053"	""
"6375"	"FBgn0034054"	""
"6376"	"FBgn0034057"	""
"6377"	"FBgn0034058"	""
"6378"	"FBgn0034059"	""
"6379"	"FBgn0034060"	""
"6380"	"FBgn0034061"	""
"6381"	"FBgn0034062"	""
"6382"	"FBgn0034063"	""
"6383"	"FBgn0034065"	""
"6384"	"FBgn0034066"	""
"6385"	"FBgn0034067"	""
"6386"	"FBgn0034068"	""
"6387"	"FBgn0034069"	""
"6388"	"FBgn0034070"	""
"6389"	"FBgn0034071"	""
"6390"	"FBgn0034072"	""
"6391"	"FBgn0034073"	""
"6392"	"FBgn0034075"	""
"6393"	"FBgn0034076"	""
"6394"	"FBgn0034081"	""
"6395"	"FBgn0034082"	""
"6396"	"FBgn0034083"	""
"6397"	"FBgn0034084"	""
"6398"	"FBgn0034085"	""
"6399"	"FBgn0034086"	""
"6400"	"FBgn0034087"	""
"6401"	"FBgn0034091"	""
"6402"	"FBgn0034092"	""
"6403"	"FBgn0034093"	""
"6404"	"FBgn0034094"	""
"6405"	"FBgn0034095"	""
"6406"	"FBgn0034096"	""
"6407"	"FBgn0034097"	""
"6408"	"FBgn0034098"	""
"6409"	"FBgn0034099"	""
"6410"	"FBgn0034103"	""
"6411"	"FBgn0034104"	""
"6412"	"FBgn0034105"	""
"6413"	"FBgn0034106"	""
"6414"	"FBgn0034109"	""
"6415"	"FBgn0034110"	""
"6416"	"FBgn0034113"	""
"6417"	"FBgn0034114"	""
"6418"	"FBgn0034117"	""
"6419"	"FBgn0034118"	""
"6420"	"FBgn0034120"	""
"6421"	"FBgn0034121"	""
"6422"	"FBgn0034122"	""
"6423"	"FBgn0034126"	""
"6424"	"FBgn0034127"	""
"6425"	"FBgn0034128"	""
"6426"	"FBgn0034129"	""
"6427"	"FBgn0034131"	""
"6428"	"FBgn0034132"	""
"6429"	"FBgn0034133"	""
"6430"	"FBgn0034135"	""
"6431"	"FBgn0034136"	""
"6432"	"FBgn0034137"	""
"6433"	"FBgn0034138"	""
"6434"	"FBgn0034139"	""
"6435"	"FBgn0034140"	""
"6436"	"FBgn0034141"	""
"6437"	"FBgn0034142"	""
"6438"	"FBgn0034143"	""
"6439"	"FBgn0034144"	""
"6440"	"FBgn0034145"	""
"6441"	"FBgn0034151"	""
"6442"	"FBgn0034152"	""
"6443"	"FBgn0034153"	""
"6444"	"FBgn0034154"	""
"6445"	"FBgn0034156"	""
"6446"	"FBgn0034157"	""
"6447"	"FBgn0034158"	""
"6448"	"FBgn0034159"	""
"6449"	"FBgn0034160"	""
"6450"	"FBgn0034162"	""
"6451"	"FBgn0034165"	""
"6452"	"FBgn0034166"	""
"6453"	"FBgn0034168"	""
"6454"	"FBgn0034172"	""
"6455"	"FBgn0034173"	""
"6456"	"FBgn0034175"	""
"6457"	"FBgn0034176"	""
"6458"	"FBgn0034177"	""
"6459"	"FBgn0034179"	""
"6460"	"FBgn0034180"	""
"6461"	"FBgn0034181"	""
"6462"	"FBgn0034182"	""
"6463"	"FBgn0034183"	""
"6464"	"FBgn0034184"	""
"6465"	"FBgn0034186"	""
"6466"	"FBgn0034187"	""
"6467"	"FBgn0034191"	""
"6468"	"FBgn0034194"	""
"6469"	"FBgn0034195"	""
"6470"	"FBgn0034196"	""
"6471"	"FBgn0034197"	""
"6472"	"FBgn0034198"	""
"6473"	"FBgn0034199"	""
"6474"	"FBgn0034200"	""
"6475"	"FBgn0034201"	""
"6476"	"FBgn0034202"	""
"6477"	"FBgn0034204"	""
"6478"	"FBgn0034205"	""
"6479"	"FBgn0034206"	""
"6480"	"FBgn0034210"	""
"6481"	"FBgn0034214"	""
"6482"	"FBgn0034215"	""
"6483"	"FBgn0034217"	""
"6484"	"FBgn0034218"	""
"6485"	"FBgn0034219"	""
"6486"	"FBgn0034221"	""
"6487"	"FBgn0034223"	""
"6488"	"FBgn0034224"	""
"6489"	"FBgn0034225"	""
"6490"	"FBgn0034229"	""
"6491"	"FBgn0034230"	""
"6492"	"FBgn0034231"	""
"6493"	"FBgn0034232"	""
"6494"	"FBgn0034237"	""
"6495"	"FBgn0034240"	""
"6496"	"FBgn0034242"	""
"6497"	"FBgn0034243"	""
"6498"	"FBgn0034245"	""
"6499"	"FBgn0034246"	""
"6500"	"FBgn0034247"	""
"6501"	"FBgn0034248"	""
"6502"	"FBgn0034249"	""
"6503"	"FBgn0034251"	""
"6504"	"FBgn0034253"	""
"6505"	"FBgn0034255"	""
"6506"	"FBgn0034258"	""
"6507"	"FBgn0034259"	""
"6508"	"FBgn0034261"	""
"6509"	"FBgn0034262"	""
"6510"	"FBgn0034263"	""
"6511"	"FBgn0034264"	""
"6512"	"FBgn0034265"	""
"6513"	"FBgn0034266"	""
"6514"	"FBgn0034267"	""
"6515"	"FBgn0034269"	""
"6516"	"FBgn0034270"	""
"6517"	"FBgn0034271"	""
"6518"	"FBgn0034272"	""
